Event_Title,Date,Time,Venue,Address,url,Latitude,Longitude,Category
In-Person PMI ACP Exam Prep Course in Melbourne,2025-07-16,09:00,120 Collins St,"120 Collins Street Levels 31 & 50/120 Collins St Melbourne, VIC 3000",https://www.eventbrite.com/e/in-person-pmi-acp-exam-prep-course-in-melbourne-tickets-1119732212189?aff=ebdssbdestsearch,-37.8138656,144.9695281,Talks/Workshops
RETHINKING FIRST EPISODE PSYCHOSIS AND PERSONALITY DISORDER,2025-07-16,09:30,Orygen Colonial  Foundation Innovation Centre,"35 Poplar Road Parkville, VIC 3052",https://www.eventbrite.com.au/e/rethinking-first-episode-psychosis-and-personality-disorder-tickets-1108777024929?aff=ebdssbdestsearch,-37.7801959,144.9478953,Talks/Workshops
Riot Underage • July 16th 2025,2025-07-16,17:00,Chasers Venue,"386 Chapel Street South Yarra, VIC 3141",https://www.eventbrite.com.au/e/riot-underage-july-16th-2025-tickets-1331450637699?aff=ebdssbdestsearch,-37.8459028,144.9947039,Music
MPG 23rd Student Symposium,2025-07-16,09:00,Bio21 Institute - David Penington Building,"30 Flemington Road Parkville, VIC 3052",https://www.eventbrite.com.au/e/mpg-23rd-student-symposium-tickets-1285229348579?aff=ebdssbdestsearch,-37.7970666,144.9540095,Talks/Workshops
John Williams Blues Band & Thursday Night Jam!,2025-07-17,00:00,Hume Blues Club Inc,"27 Ballantyne St, Thornbury VIC 3071, Australia",https://www.facebook.com/events/1406769783686080/,-37.7588241,144.9985126,Music
Touche Amore Aus Tour with Militarie Gun – Melbourne 18+,2025-07-17,19:00,170 Russell,"170 Russell St, Melbourne VIC 3000, Australia",https://www.facebook.com/events/1460835815272910/,-37.8120109,144.9679369,Music
Carbon Capture APAC Summit 2025,2025-07-17,09:00,Melbourne Convention and Exhibition Centre (MCEC),"1 Convention Centre Place South Wharf, VIC 3006",https://www.eventbrite.sg/e/carbon-capture-apac-summit-2025-tickets-1106870713099?aff=ebdssbdestsearch,-37.82520299999999,144.952251,Business/Networking
Monoprint,2025-07-17,10:00,Australian Print Workshop,"210 Gertrude Street Fitzroy, VIC 3065",https://www.eventbrite.com.au/e/monoprint-registration-1204319274369?aff=ebdssbdestsearch,-37.8064244,144.9815567,Talks/Workshops
​Connecting Hydrogen APAC 2025,2025-07-17,09:00,Melbourne Convention and Exhibition Centre (MCEC),"1 Convention Centre Place South Wharf, VIC 3006",https://www.eventbrite.sg/e/connecting-hydrogen-apac-2025-tickets-1083791001059?aff=ebdssbdestsearch,-37.82520299999999,144.952251,Business/Networking
Australia Wind Energy 2025,2025-07-17,09:00,Melbourne Convention and Exhibition Centre (MCEC),"1 Convention Centre Place South Wharf, VIC 3006",https://www.eventbrite.sg/e/australia-wind-energy-2025-tickets-1095037910869?aff=ebdssbdestsearch,-37.82520299999999,144.952251,Business/Networking
Exclusive Industry Luncheon with special guest  Jess Wilson MP,2025-07-17,12:30,Centonove,"109 Cotham Road Kew, VIC 3101",https://www.eventbrite.com.au/e/exclusive-industry-luncheon-with-special-guest-jess-wilson-mp-tickets-1303839441869?aff=ebdssbdestsearch,-37.8075681,145.0387546,Business/Networking
"THE SPILL CANVAS + THE JULIANA THEORY @ MAX WATTS, MELBOURNE",2025-07-18,19:30,Max Watts,"125 Swanston St, Melbourne VIC 3000, Australia",https://www.facebook.com/events/1177322870806011/,-37.8147557,144.9659879,Music
"Literally Presents KC Lights (UK) , John Course ++",2025-07-18,20:00,The Emerson Rooftop Bar and Club,"141-145 Commercial Rd, South Yarra VIC 3141, Australia",https://www.facebook.com/events/1049603260464873/,-37.84659833,144.99210205798175,Music
The Uncle Louie Variety Show,2025-07-18,19:00,The Astor Theatre,"1 Chapel Street St Kilda, VIC 3182",https://www.eventbrite.com.au/e/the-uncle-louie-variety-show-tickets-1080266348729?aff=ebdssbdestsearch,-37.857906,144.991994,Comedy
Zoho CRM Training Online - Melbourne,2025-07-18,08:00,Melbourne,"Zoom Melbourne, VIC 3000",https://www.eventbrite.com.au/e/zoho-crm-training-online-melbourne-tickets-1258065831769?aff=ebdssbdestsearch,-37.8152065,144.963937,Talks/Workshops
Northern Awards Scholarship Luncheon,2025-07-18,11:30,Melbourne Pavilion,"135-157 Racecourse Road Kensington, VIC 3031",https://www.eventbrite.com.au/e/northern-awards-scholarship-luncheon-tickets-919271244037?aff=ebdssbdestsearch,-37.7891081,144.9364233,Business/Networking
Melbourne Magic Show - Impossible Occurrences,2025-07-18,21:30,Melbourne Marriott Hotel,"Cnr Lonsdale & Exhibition St Melbourne, VIC 3000",https://www.eventbrite.com.au/e/melbourne-magic-show-impossible-occurrences-tickets-947627648807?aff=ebdssbdestsearch,-37.8100597,144.9697004,Theatre
Dinner & Show Package - Melbourne Magic Show,2025-07-18,20:00,Melbourne Marriott Hotel,"Cnr Lonsdale & Exhibition St Melbourne, VIC 3000",https://www.eventbrite.com.au/e/dinner-show-package-melbourne-magic-show-tickets-1075339743119?aff=ebdssbdestsearch,-37.8100597,144.9697004,Theatre
360,2025-07-18,12:00,Forum Melbourne,"150 Flinders St, Melbourne VIC 3000, Australia",https://premier.ticketek.com.au/shows/show.aspx?sh=THREESIX25,-37.8166268,144.9695761,
Synthony,2025-07-19,12:00,Margaret Court Arena,"5XHH+G3 Melbourne VIC, Australia",https://premier.ticketek.com.au/shows/show.aspx?sh=SYNTHONY25,-37.8211276,144.9776364,
The Hives,2025-07-19,12:00,Forum Melbourne,"150 Flinders St, Melbourne VIC 3000, Australia",https://premier.ticketek.com.au/shows/show.aspx?sh=HIVES25,-37.8166268,144.9695761,
Rainbow Hoedown- Sat July 19th at LOEV Moorabbin,2025-07-19,19:00,LOEV,"77 Keys Road Moorabbin, VIC 3189",https://www.eventbrite.com.au/e/rainbow-hoedown-sat-july-19th-at-loev-moorabbin-tickets-1127313056699?aff=ebdssbdestsearch,-37.9484271,145.067727,Social/Dating
Science Fantasy Rave Melbourne #2,2025-07-19,20:00,Deluxe Bar,"595 Mount Alexander Road Moonee Ponds, VIC 3039",https://www.eventbrite.com.au/e/science-fantasy-rave-melbourne-2-tickets-1306936104069?aff=ebdssbdestsearch,-37.768307,144.9249239,Music
Mandy Connell & Jhana Allan at The Lomond Hotel.,2025-07-19,17:00,The Lomond Hotel,"225 Nicholson Street Brunswick East, VIC 3057",https://www.eventbrite.com.au/e/mandy-connell-jhana-allan-at-the-lomond-hotel-tickets-1322707727419?aff=ebdssbdestsearch,-37.7670861,144.9800057,Music
Where Love Lives 3rd Bday Melbourne feat: BARBARA TUCKER (USA) Live PA,2025-07-19,15:00,The Emerson Rooftop Bar and Club,"141-145 Commercial Road South Yarra, VIC 3141",https://www.eventbrite.com.au/e/where-love-lives-3rd-bday-melbourne-feat-barbara-tucker-usa-live-pa-tickets-1339126155379?aff=ebdssbdestsearch,-37.8462997,144.9911964,Music
Men Of Dreams - Melbourne,2025-07-19,18:00,60 King St,"60 King Street Melbourne, VIC 3000",https://www.eventbrite.com.au/e/men-of-dreams-melbourne-tickets-1256985019029?aff=ebdssbdestsearch,-37.8188863,144.9571605,Social/Dating
Barnyard Yoga Melbourne,2025-07-19,09:30,Second Story,"222A Johnston Street Collingwood, VIC 3066",https://www.eventbrite.com.au/e/barnyard-yoga-melbourne-tickets-1220530201689?aff=ebdssbdestsearch,-37.799574,144.9924469,Talks/Workshops
Where Love Lives 3rd Bday feat: BARBARA TUCKER (USA),2025-07-19,15:00,The Emerson Rooftop Bar and Club,"141-145 Commercial Road South Yarra, VIC 3141",https://www.eventbrite.com.au/e/where-love-lives-3rd-bday-feat-barbara-tucker-usa-tickets-1339126155379?aff=ebdssbdestsearch,-37.8462997,144.9911964,Music
The Herberts - The Ultimate 60s Rock and Pop Experience,2025-07-19,00:00,Carnegie Hall,"60 Rosstown Rd, Carnegie VIC 3163, Australia",https://www.facebook.com/events/1708252393413691/,-37.8864262,145.05686284914034,Music
VRC Members Race Day,2025-07-19,11:30,Flemington Racecourse,"448 Epsom Road, Flemington Flemington VIC 3031, Australia",https://www.facebook.com/events/696237956333483/,-37.78925135,144.9127712588256,Sport
The Gin Club at The Curtin,2025-07-19,20:00,THE CURTIN (John Curtin hotel),"29 Lygon St, Carlton VIC 3053, Australia",https://www.facebook.com/events/1357286522186941/,-37.8061581,144.9657057,Music
THE FLOYD SHOW - The Pink Floyd Tribute @ Oakleigh Music Hall,2025-07-19,00:00,Oakleigh Carnegie RSL,"95/97 Drummond St, Oakleigh VIC 3166, Australia",https://www.facebook.com/events/1697504987820279/,-37.8968576,145.08963741959553,Music
Bloom Seddon Melbourne -  Feminine Self Love Experience with Taryn Darlow,2025-07-20,11:00,77 Charles St,"77 Charles Street Seddon, VIC 3011Get directions",https://www.eventbrite.com.au/e/bloom-seddon-melbourne-feminine-self-love-experience-with-taryn-darlow-tickets-880700176937?aff=ebdssbdestsearch,-37.8068439,144.8917066,Talks/Workshops
"Learn stand-up comedy in Melbourne this July, 2025",2025-07-20,18:30,Limerick Arms Hotel,"364 Clarendon Street South Melbourne, VIC 3205",https://www.eventbrite.com.au/e/learn-stand-up-comedy-in-melbourne-this-july-2025-tickets-1187648942959?aff=ebdssbdestsearch,-37.8354562,144.9614044,Comedy
Junk Journal Making Workshop,2025-07-20,11:00,The District Docklands,"440 Docklands Drive Docklands, VIC 3008",https://www.eventbrite.com.au/e/junk-journal-making-workshop-tickets-1297669286769?aff=ebdssbdestsearch,-37.8139029,144.9376542,Talks/Workshops
"Learn stand-up comedy in Melbourne this July, 2025 with Dave Hughes",2025-07-20,18:30,Limerick Arms Hotel,"364 Clarendon Street South Melbourne, VIC 3205",https://www.eventbrite.com.au/e/learn-stand-up-comedy-in-melbourne-this-july-2025-with-dave-hughes-tickets-1187648942959?aff=ebdssbdestsearch,-37.8354562,144.9614044,Comedy
Hardcover Journal Making Workshop,2025-07-20,11:00,The District Docklands,"440 Docklands Drive Docklands, VIC 3008",https://www.eventbrite.com.au/e/hardcover-journal-making-workshop-tickets-1352035778409?aff=ebdssbdestsearch,-37.8139029,144.9376542,Talks/Workshops
2025 Truffle Workshop at Ratio Cocoa Roasters,2025-07-20,11:00,Ratio Cocoa Roasters,"186 Sydney Road Brunswick, VIC 3056",https://www.eventbrite.com.au/e/2025-truffle-workshop-at-ratio-cocoa-roasters-tickets-1083659206859?aff=ebdssbdestsearch,-37.7735618,144.9611677,Talks/Workshops
Sound Circle - Enjoy a deeply relaxing and rebalancing Journey inwards,2025-07-20,16:00,level 1/14 Pakington St,"14 Pakington Street #level 1 St Kilda, VIC 3182",https://www.eventbrite.com.au/e/sound-circle-enjoy-a-deeply-relaxing-and-rebalancing-journey-inwards-tickets-1341455161499?aff=ebdssbdestsearch,-37.8655601,144.9873231,Talks/Workshops
SELLING FAST! ALL-AGES TAYLOR SWIFT TRIBUTE SHOW AT THE PALMS AT CROWN,2025-07-20,14:30,Palladium at Crown,"Level 1 Crown Towers, Crown Melbourne, 8 Whiteman St, Southbank VIC 3006, Australia",https://www.facebook.com/events/3964871110467381/,-37.822181,144.959875,Music
JULES BOULT AND THE REDEEMERS,2025-07-20,14:00,Way Out West Roots Music Club,"4 Market St, Newport VIC 3015, Australia",https://www.facebook.com/events/632014106404547/,-37.8439028,144.8823845,Music
Anime and manga digital and traditional illustrating club,2025-07-22,11:30,City Library,"253 Flinders Lane Melbourne, VIC 3000Get directions",https://www.eventbrite.com.au/e/anime-and-manga-digital-and-traditional-illustrating-club-tickets-1108971346149?aff=ebdssbdestsearch,-37.8171117,144.9660625,Art
Woodcut,2025-07-22,10:00,Australian Print Workshop,"210 Gertrude St Fitzroy, VIC 3065",https://www.eventbrite.com.au/e/woodcut-tickets-1204348491759?aff=ebdssbdestsearch,-37.8064244,144.9815567,Art
2025 State Library School Program,2025-07-22,10:00,State Library Victoria,"328 Swanston Street Melbourne, VIC 3000",https://www.eventbrite.com.au/e/2025-state-library-school-program-tickets-1081252839349?aff=ebdssbdestsearch,-37.8097472,144.9654858,Talks/Workshops
"4 Day Project Management  In-Person Training In Rockford, IL",2025-07-22,23:00,220 Spencer St,"220 Spencer Street Melbourne, VIC 3000Get directions",https://www.eventbrite.com/e/4-day-project-management-in-person-training-in-rockford-il-tickets-959877277777?aff=ebdssbdestsearch,-37.8153283,144.9528703,Business/Networking
Change Professional 3-Day Course,2025-07-22,09:30,Melbourne,"To Be Confirmed Melbourne, VIC 3000",https://www.eventbrite.com.au/e/change-professional-3-day-course-tickets-651559701607?aff=ebdssbdestsearch,-37.8152065,144.963937,Business/Networking
The Listening Room - A New Kind of Open Mic,2025-07-23,18:45,Nighthawks,"136 Johnston Street Collingwood, VIC 3066",https://www.eventbrite.com.au/e/the-listening-room-a-new-kind-of-open-mic-tickets-1261682950669?aff=ebdssbdestsearch,-37.7993105,144.989544,Music
EQUATE '25,2025-07-23,10:30,Flemington Racecourse,"448 Epsom Road Flemington, VIC 3031",https://www.eventbrite.com.au/e/equate-25-tickets-1210334235279?aff=ebdssbdestsearch,-37.7868916,144.9203908,Talks/Workshops
Blood Wedding,2025-07-23,19:30,Theatre Works,"Saint Leonards Avenue St Kilda, VIC 3182",https://www.eventbrite.com.au/e/blood-wedding-tickets-1110986794409?aff=ebdssbdestsearch,-37.8638328,144.9768976,Theatre
RELATIONAL FORMULATION: UNDERSTANDING COMPLEXITY,2025-07-23,09:30,Orygen Colonial  Foundation Innovation Centre,"35 Poplar Road Parkville, VIC 3052",https://www.eventbrite.com.au/e/relational-formulation-understanding-complexity-tickets-1108820474889?aff=ebdssbdestsearch,-37.7801959,144.9478953,Talks/Workshops
YHWH Nailgun | Melbourne,2025-07-23,18:00,THE CURTIN (John Curtin hotel),"29 Lygon St, Carlton VIC 3053, Australia",https://www.facebook.com/events/1170313141564554/,-37.8061581,144.9657057,Music
Bear McCreary,2025-07-23,12:00,Forum Melbourne,"150 Flinders St, Melbourne VIC 3000, Australia",https://premier.ticketek.com.au/shows/show.aspx?sh=BEARMC25,-37.8166268,144.9695761,
Ingested + Algor Mortis + Gutless + Growth - Melbourne - Max Watts,2025-07-24,00:00,Max Watts,"125 Swanston St, Melbourne VIC 3000, Australia",https://www.facebook.com/events/705556305257698/,-37.8147557,144.9659879,Music
Christmas in July Lunch at Overnewton Castle,2025-07-24,12:00,Overnewton Castle,"51 Overnewton Road Keilor, VIC 3036",https://www.eventbrite.com.au/e/christmas-in-july-lunch-at-overnewton-castle-tickets-1204363737359?aff=ebdssbdestsearch,-37.7048096,144.8209018,Social/Dating
Damon Smith Trio & Thursday Night Jam!,2025-07-24,00:00,Hume Blues Club Inc,"27 Ballantyne St, Thornbury VIC 3071, Australia",https://www.facebook.com/events/1271621881049143/,-37.7588241,144.9985126,Music
BASIC (Basic Assessment and Support in Intensive Care),2025-07-24,08:00,The Royal Melbourne Hospital,"Intensive Care Unit -  B-Building Level 5 300 Grattan Street Parkville, VIC 3050",https://www.eventbrite.com.au/e/basic-basic-assessment-and-support-in-intensive-care-tickets-1070290099499?aff=ebdssbdestsearch,-37.7988768,144.9553101,Talks/Workshops
Non Profit Finance Training - Melbourne - July 2025,2025-07-24,10:00,Melbourne,"Online Melbourne, VIC 3000",https://www.eventbrite.com.au/e/non-profit-finance-training-melbourne-july-2025-registration-1323261253029?aff=ebdssbdestsearch,-37.8152065,144.963937,Talks/Workshops
no title,2025-07-24,17:30,The Butterfly Club,"5 Carson Place Melbourne, VIC 3000",https://www.eventbrite.co.uk/e/no-title-tickets-1268063866159?aff=ebdssbdestsearch,-37.8154472,144.9652725,Theatre
StoryBrand Workshop - July 2025,2025-07-24,09:30,Mercure Melbourne Doncaster,"6 Tower Street Doncaster, VIC 3108",https://www.eventbrite.com.au/e/storybrand-workshop-july-2025-tickets-1329299423359?aff=ebdssbdestsearch,-37.786351,145.128142,Business/Networking
MSA On Campus Karaoke Night,2025-07-24,18:00,Sir John's Bar,"21 Chancellors Walk Clayton, VIC 3168",https://www.eventbrite.com.au/e/msa-on-campus-karaoke-night-tickets-1352977665619?aff=ebdssbdestsearch,-37.9118511,145.1329483,Social/Dating
Linocut,2025-07-24,10:00,Australian Print Workshop,"210 Gertrude St Fitzroy, VIC 3065",https://www.eventbrite.com.au/e/linocut-tickets-1204362985109?aff=ebdssbdestsearch,-37.8064244,144.9815567,Art
The Annual Castan Centre for Human Rights Law Conference,2025-07-25,08:30,"Conversation Quarter and Theatrette,  Conference Centre, Entry 3, State Library Victoria","179 La Trobe Street Melbourne, VIC 3000",https://www.eventbrite.com.au/e/the-annual-castan-centre-for-human-rights-law-conference-tickets-1320621657929?aff=ebdssbdestsearch,-37.809415,144.9652062,Talks/Workshops
Parts of Me: Understanding Schemas in Motherhood,2025-07-25,11:00,Brunswick,"Brunswick Brunswick, VIC 3056",https://www.eventbrite.com.au/e/parts-of-me-understanding-schemas-in-motherhood-registration-1330461037779?aff=ebdssbdestsearch,-37.7666099,144.9584302,Talks/Workshops
Presentations With A Difference,2025-07-25,09:00,Karstens Conference Centre,"Level 11, 123 Queen Street Melbourne, VIC 3000",https://www.eventbrite.com.au/e/presentations-with-a-difference-tickets-912987880327?aff=ebdssbdestsearch,-37.8157528,144.9607103,Talks/Workshops
Groove Dimension-70s Funk-RNB & Disco-Soul,2025-07-25,20:30,Olympic Hotel,"31 Albert Street Preston, VIC 3072",https://www.eventbrite.com.au/e/groove-dimension-70s-funk-rnb-disco-soul-tickets-1336241888459?aff=ebdssbdestsearch,-37.7465792,145.021604,Music
Zoho Inventory Training Online - Melbourne,2025-07-25,08:00,Melbourne,"Zoom Melbourne, VIC 3000",https://www.eventbrite.com.au/e/zoho-inventory-training-online-melbourne-tickets-1285994507189?aff=ebdssbdestsearch,-37.8152065,144.963937,Talks/Workshops
Christmas in July Dinner at Overnewton Castle,2025-07-25,19:00,Overnewton Castle,"51 Overnewton Road Keilor, VIC 3036",https://www.eventbrite.com.au/e/christmas-in-july-dinner-at-overnewton-castle-tickets-1204356064409?aff=ebdssbdestsearch,-37.7048096,144.8209018,Social/Dating
Supporting Learners with CVI and Complex Physical Disabilities,2025-07-25,09:00,Cerebral Palsy Education Centre,"Beacon Street Glen Waverley, VIC 3150",https://www.eventbrite.com.au/e/supporting-learners-with-cvi-and-complex-physical-disabilities-tickets-1311303968469?aff=ebdssbdestsearch,-37.8856164,145.1635261,Talks/Workshops
Video Content Creation for Website and Social Media - Melbourne Campus,2025-07-25,09:00,Australian City Design College,"343 Little Collins Street #802 Melbourne, VIC 3000",https://www.eventbrite.com/e/video-content-creation-for-website-and-social-media-melbourne-campus-tickets-981293434077?aff=ebdssbdestsearch,-37.8154538,144.9634298,Talks/Workshops
GT Festival Sandown - Shannons SpeedSeries,2025-07-25,09:00,Sandown International Motor Raceway,"591-659 Princes Hwy Springvale, VIC 3171",https://www.eventbrite.com.au/e/gt-festival-sandown-shannons-speedseries-tickets-1235961266419?aff=ebdssbdestsearch,-37.9441995,145.1683789,Sport
The Legends of Rugby,2025-07-25,12:00,Grand Hyatt Melbourne,"123 Collins St, Melbourne VIC 3000, Australia",https://premier.ticketek.com.au/shows/show.aspx?sh=LEGRUGBY25,-37.8152075,144.9698275,
DOPE LEMON,2025-07-25,12:00,Forum Melbourne,"150 Flinders St, Melbourne VIC 3000, Australia",https://premier.ticketek.com.au/shows/show.aspx?sh=DOPELEM25,-37.8166268,144.9695761,
Christmas in July at Stamford Plaza Melbourne,2025-07-26,00:00,Stamford Plaza Melbourne,"111 Little Collins St, Melbourne VIC 3000, Australia",https://www.facebook.com/events/2099832587161298/,-37.81359225,144.9700614178762,Social/Dating
Melbourne International Student Summit 2025,2025-07-26,10:00,Melbourne Town Hall,"90-130 Swanston Street Melbourne, VIC 3000Get directions",https://www.eventbrite.com.au/e/melbourne-international-student-summit-2025-tickets-1232418138829?aff=ebdssbdestsearch,-37.8148118,144.9665076,Business/Networking
SUNDAYLICIOUS RnB |  SATURDAY  NIGHT | JULY 26 | 8pm - 3am | LGBTQIA+ event,2025-07-26,20:00,La Di Da,"577 Little Bourke Street Melbourne, VIC 3000",https://www.eventbrite.com.au/e/sundaylicious-rnb-saturday-night-july-26-8pm-3am-lgbtqia-event-tickets-1333355765989?aff=ebdssbdestsearch,-37.8154693,144.9556119,Music
One Direction 15 Year Anniversary Party - Melbourne,2025-07-26,20:00,Max Watts,"125 Swanston St, Melbourne VIC 3000, Australia",https://www.facebook.com/events/540276355827503/,-37.8147557,144.9659879,Music
"Snuggle Party Brunswick: connect, consent & cuddle",2025-07-26,18:00,Studio Take Care,"1 Pitt Street Brunswick, VIC 3056",https://www.eventbrite.com.au/e/snuggle-party-brunswick-connect-consent-cuddle-tickets-1142083635899?aff=ebdssbdestsearch,-37.7711984,144.9711714,Social/Dating
Japanese Tea 101,2025-07-26,11:00,Mystik River,"3 Southgate Avenue Southbank, VIC 3006",https://www.eventbrite.com.au/e/japanese-tea-101-tickets-1261816369729?aff=ebdssbdestsearch,-37.820556,144.965833,Talks/Workshops
Diploma in Reflexology,2025-07-26,09:30,St Joseph's,"16 Esplanade Williamstown, VIC 3016",https://www.eventbrite.com.au/e/diploma-in-reflexology-tickets-1123728364789?aff=ebdssbdestsearch,-37.869719,144.8987936,Talks/Workshops
Peruvian Independence Day  @ Plough Hotel Footscray,2025-07-26,18:00,333 Barkly St,"333 Barkly Street Footscray, VIC 3011",https://www.eventbrite.com.au/e/peruvian-independence-day-plough-hotel-footscray-tickets-1329371880079?aff=ebdssbdestsearch,-37.7991718,144.8928504,Music
SOS!!!									The Australian ABBA Tribute Show.,2025-07-26,20:00,Moonee Ponds Bowling Club,"776 Mount Alexander Road Moonee Ponds, VIC 3039",https://www.eventbrite.com.au/e/sos-the-australian-abba-tribute-show-tickets-1316987287429?aff=ebdssbdestsearch,-37.7622056,144.922656,Unknown
Cheers to That: A Night of Books and Beers,2025-07-26,00:00,The Wheeler Centre,"176 Little Lonsdale St, Melbourne VIC 3000, Australia",https://www.facebook.com/events/852468243757378/,-37.8101765,144.9652219,Social/Dating
"Coffee Roasting Course: 2 Day, Comprehensive Coffee Roasting Course",2025-07-26,08:30,Project 281,"281 Albert St Brunswick, VIC 3056Get directions",https://www.eventbrite.com.au/e/coffee-roasting-course-2-day-comprehensive-coffee-roasting-course-tickets-76636807755?aff=ebdssbdestsearch,-37.7685063,144.9606754,Talks/Workshops
Christmas in July,2025-07-26,00:00,Taxi Kitchen,"Taxi Kitchen, Transport Hotel, Level 1 Federation Square, Melbourne VIC 3000, Australia",https://www.facebook.com/events/1707621383461365/,-37.81820779,144.9683928,Social/Dating
"Meet Dr Sandra Cabot MD, One Day Only Health Seminar Melbourne, 27 July 25",2025-07-27,09:30,Malvern Town Hall,"1251 High Street Malvern, VIC 3144",https://www.eventbrite.com.au/e/meet-dr-sandra-cabot-md-one-day-only-health-seminar-melbourne-27-july-25-tickets-1307490000789?aff=ebdssbdestsearch,-37.8562757,145.0297103,Talks/Workshops
A Taste of Spain - Cooking Class,2025-07-27,12:00,La Fabrica Studio Hire,"91 Moreland Street #43 Footscray, VIC 3011Get directions",https://www.eventbrite.com.au/e/a-taste-of-spain-cooking-class-tickets-1305730437889?aff=ebdssbdestsearch,-37.8080581,144.9045975,Talks/Workshops
MAINSTREAM Conference July 2025,2025-07-27,18:00,CENTREPIECE at Melbourne Park,"Olympic Boulevard Melbourne, VIC 3000",https://www.eventbrite.com.au/e/mainstream-conference-july-2025-tickets-1115065122799?aff=ebdssbdestsearch,-37.8231282,144.9764579,Business/Networking
Manchester Unity Building Tour,2025-07-27,10:00,Manchester Unity Building,"Ground Floor 220 Collins Street Melbourne, VIC 3000",https://www.eventbrite.com.au/e/manchester-unity-building-tour-tickets-1298784893579?aff=ebdssbdestsearch,-37.8182902,144.9566734,Talks/Workshops
Manchester Unity Building Tour,2025-07-27,14:00,Manchester Unity Building,"Ground Floor 220 Collins Street Melbourne, VIC 3000",https://www.eventbrite.com.au/e/manchester-unity-building-tour-tickets-1298788634769?aff=ebdssbdestsearch,-37.8182902,144.9566734,Talks/Workshops
Still Life Club,2025-07-27,13:20,Runner Up Rooftop Bar,"35 Johnston Street #Level 2 Collingwood, VIC 3066Get directions",https://www.eventbrite.com.au/e/still-life-club-tickets-1295500650319?aff=ebdssbdestsearch,-37.7992906,144.9861257,Art
"CISA Exam Prep In-Person Course in Melbourne, VIC",2025-07-28,09:00,"Levels 31 & 50/120 Collins St, Melbourne, VIC, 3000, Australia","Levels 31 & 50/120 Collins St Melbourne, VIC 3000Get directions",https://www.eventbrite.com/e/cisa-exam-prep-in-person-course-in-melbourne-vic-tickets-1344984126729?aff=ebdssbdestsearch,-37.8144291,144.9696066,Talks/Workshops
Certificate II in Security Operations (CPP20218) - Tullamarine,2025-07-28,08:30,Tullamarine,"TBC Tullamarine, VIC 3043",https://www.eventbrite.com.au/e/certificate-ii-in-security-operations-cpp20218-tullamarine-tickets-1301617596269?aff=ebdssbdestsearch,-37.7044206,144.8786231,Talks/Workshops
"PURE - Balayage Mastery Workshop - Melbourne, VIC",2025-07-28,10:00,Aé&M Salon,"21-27 Brunswick Road Shop 4 Brunswick East, VIC 3057",https://www.eventbrite.com.au/e/pure-balayage-mastery-workshop-melbourne-vic-tickets-1254020321539?aff=ebdssbdestsearch,-37.7787636,144.9766404,Talks/Workshops
"CISA Preparation Training by Experts in Melbourne, VIC",2025-07-28,09:00,"Levels 31 & 50/120 Collins St, Melbourne, VIC, 3000, Australia","Levels 31 & 50/120 Collins St Melbourne, VIC 3000",https://www.eventbrite.com/e/cisa-preparation-training-by-experts-in-melbourne-vic-tickets-1389939609789?aff=ebdssbdestsearch,-37.8144291,144.9696066,Talks/Workshops
"Salesforce Administrator Training Melbourne, VIC In-Person Class",2025-07-28,19:00,"Levels 31 & 50/120 Collins St, Melbourne, VIC, 3000, Australia","Levels 31 & 50/120 Collins St Melbourne, VIC 3000",https://www.eventbrite.com/e/salesforce-administrator-training-melbourne-vic-in-person-class-tickets-1339142052929?aff=ebdssbdestsearch,-37.8144291,144.9696066,Talks/Workshops
PODD Speech Generating Device Workshop,2025-07-28,19:30,Cerebral Palsy Education Centre,"Beacon Street Glen Waverley, VIC 3150",https://www.eventbrite.com.au/e/podd-speech-generating-device-workshop-tickets-1320660343639?aff=ebdssbdestsearch,-37.8856164,145.1635261,Talks/Workshops
"CISSP Exam Prep In-Person Course in Melbourne, VIC",2025-07-28,19:00,"Levels 31 & 50/120 Collins St, Melbourne, VIC, 3000, Australia","Levels 31 & 50/120 Collins St Melbourne, VIC 3000",https://www.eventbrite.com/e/cissp-exam-prep-in-person-course-in-melbourne-vic-tickets-1363582966359?aff=ebdssbdestsearch,-37.8144291,144.9696066,Talks/Workshops
Authentic Assessment in the Early Childhood Years,2025-07-29,09:00,Melbourne,"City Melbourne, VIC 3000",https://www.eventbrite.sg/e/authentic-assessment-in-the-early-childhood-years-tickets-1351463416459?aff=ebdssbdestsearch,-37.8152065,144.963937,Talks/Workshops
THE ULTIMATE EVENT ON BUILDING SOCIAL PLATFORMS AND SOCIAL CONNECTION,2025-07-29,06:30,Roxy's Functions & Events,"2 Alfred Place South Melbourne, VIC 3205",https://www.eventbrite.com/e/the-ultimate-event-on-building-social-platforms-and-social-connection-tickets-1278969244439?aff=ebdssbdestsearch,-37.8313626,144.9592064,Business/Networking
AI and Automation In Business​,2025-07-29,09:00,Melbourne Marriott Hotel Docklands,"15 Waterfront Way Docklands, VIC 3008",https://www.eventbrite.com.au/e/ai-and-automation-in-business-tickets-1323201544439?aff=ebdssbdestsearch,-37.8136886,144.939224,Business/Networking
